_______                    _____________________ 
__  __ \______________________  /___    |__  __ \
_  / / /__  __ \  _ \_  __ \_  / __  /| |_  /_/ /
/ /_/ /__  /_/ /  __/  / / /  /___  ___ |  ____/ 
\____/ _  .___/\___//_/ /_//_____/_/  |_/_/      
       /_/                                       
=================================================
Vehicle: FSAE Car
Track:   2019 Endurance
Date:    20/10/2021
Time:    12:40:09
=================================================
Simulation started.
Maximum speed calculated at all points.
Found all apexes on track.
Starting acceleration and deceleration.
Running: [||||||||||||||||||||||||||||||] 100 [%]
________________________________________________
|_Apex__|_Point_|_Mode__|___x___|___v___|_vmax_|
      5	   1257	      1	 1256.0	   9.11	  11.80
      5	   1258	      1	 1257.0	   9.50	  42.33
      5	   1259	      1	 1258.0	   9.87	  12.38
      5	   1260	      1	 1259.0	  10.23	  12.06
      5	   1261	      1	 1260.0	  10.57	  12.28
      5	   1262	      1	 1261.0	  10.90	  12.70
      5	   1263	      1	 1262.0	  11.22	  14.05
      5	   1264	      1	 1263.0	  11.53	  89.69
      5	   1265	      1	 1264.0	  11.83	  13.01
      5	   1252	      2	 1251.0	   7.89	   8.08
      5	   1251	      2	 1250.0	   8.55	   8.55
      5	   1250	      2	 1249.0	   8.64	   9.39
      5	   1249	      2	 1248.0	   9.90	  10.81
      6	   1174	      1	 1173.0	   9.74	  13.75
      6	   1172	      2	 1171.0	   9.74	  10.98
      6	   1171	      2	 1170.0	  11.05	  16.36
      6	   1170	      2	 1169.0	  12.70	  64.57
      6	   1169	      2	 1168.0	  14.36	 115.45
      6	   1168	      2	 1167.0	  15.87	 115.45
      6	   1167	      2	 1166.0	  17.27	 115.45
      6	   1166	      2	 1165.0	  18.57	 115.45
      6	   1165	      2	 1164.0	  19.81	 115.45
      6	   1164	      2	 1163.0	  20.99	 115.45
      6	   1163	      2	 1162.0	  22.12	 115.45
      6	   1162	      2	 1161.0	  23.21	  29.83
      7	   1661	      1	 1660.0	   9.86	  10.08
      7	   1662	      1	 1661.0	  10.21	  10.80
      7	   1663	      1	 1662.0	  10.55	  12.22
      7	   1664	      1	 1663.0	  10.89	  15.04
      7	   1665	      1	 1664.0	  11.20	  22.57
      7	   1666	      1	 1665.0	  11.51	  83.14
      7	   1667	      1	 1666.0	  11.81	  21.02
      7	   1668	      1	 1667.0	  12.10	  15.81
      7	   1669	      1	 1668.0	  12.39	  14.04
      7	   1670	      1	 1669.0	  12.66	  13.77
      7	   1671	      1	 1670.0	  12.93	  14.64
      7	   1672	      1	 1671.0	  13.19	  16.79
      7	   1673	      1	 1672.0	  13.44	  21.26
      7	   1674	      1	 1673.0	  13.69	  32.33
      7	   1675	      1	 1674.0	  13.93	  86.65
      7	   1676	      1	 1675.0	  14.17	 115.45
      7	   1677	      1	 1676.0	  14.40	 115.45
      7	   1678	      1	 1677.0	  14.63	 115.45
      7	   1679	      1	 1678.0	  14.85	 115.45
      7	   1680	      1	 1679.0	  15.07	 115.45
      7	   1681	      1	 1680.0	  15.29	 115.45
      7	   1682	      1	 1681.0	  15.50	 115.45
      7	   1683	      1	 1682.0	  15.71	 115.45
      7	   1684	      1	 1683.0	  15.91	 115.45
      7	   1685	      1	 1684.0	  16.11	 115.45
      7	   1686	      1	 1685.0	  16.30	 115.45
      7	   1687	      1	 1686.0	  16.50	 115.45
      7	   1688	      1	 1687.0	  16.69	 115.45
      7	   1689	      1	 1688.0	  16.87	 115.45
      7	   1690	      1	 1689.0	  17.06	 115.45
      7	   1691	      1	 1690.0	  17.24	 115.45
      7	   1692	      1	 1691.0	  17.42	 115.45
      7	   1693	      1	 1692.0	  17.59	 115.45
      7	   1694	      1	 1693.0	  17.77	 115.45
      7	   1695	      1	 1694.0	  17.94	 115.45
      7	   1696	      1	 1695.0	  18.11	 115.45
      7	   1697	      1	 1696.0	  18.27	 115.45
      7	   1698	      1	 1697.0	  18.44	 115.45
      7	   1699	      1	 1698.0	  18.60	 115.45
      7	   1700	      1	 1699.0	  18.76	 115.45
      7	   1701	      1	 1700.0	  18.91	 115.45
      7	   1702	      1	 1701.0	  19.07	 115.45
      7	   1703	      1	 1702.0	  19.22	 115.45
      7	   1704	      1	 1703.0	  19.37	 115.45
      7	   1705	      1	 1704.0	  19.52	 115.45
      7	   1706	      1	 1705.0	  19.67	 115.45
      7	   1707	      1	 1706.0	  19.82	 115.45
      7	   1708	      1	 1707.0	  19.96	 115.45
      7	   1709	      1	 1708.0	  20.10	 115.45
      7	   1710	      1	 1709.0	  20.25	 115.45
      7	   1711	      1	 1710.0	  20.39	 115.45
      7	   1712	      1	 1711.0	  20.52	 115.45
      7	   1713	      1	 1712.0	  20.66	 115.45
      7	   1714	      1	 1713.0	  20.79	 115.45
      7	   1715	      1	 1714.0	  20.93	 115.45
      7	   1716	      1	 1715.0	  21.06	 115.45
      7	   1717	      1	 1716.0	  21.19	 115.45
      7	   1718	      1	 1717.0	  21.32	 115.45
      7	   1719	      1	 1718.0	  21.45	 115.45
      7	   1720	      1	 1719.0	  21.57	 115.45
      7	   1721	      1	 1720.0	  21.70	 115.45
      7	   1722	      1	 1721.0	  21.82	 115.45
      7	   1723	      1	 1722.0	  21.94	 115.45
      7	   1724	      1	 1723.0	  22.07	 115.45
      7	   1725	      1	 1724.0	  22.19	 115.45
      7	   1726	      1	 1725.0	  22.30	 115.45
      7	   1727	      1	 1726.0	  22.42	 115.45
      7	   1728	      1	 1727.0	  22.54	 115.45
      7	   1729	      1	 1728.0	  22.65	 115.45
      7	   1730	      1	 1729.0	  22.77	 115.45
      7	   1731	      1	 1730.0	  22.88	 115.45
      7	   1732	      1	 1731.0	  22.99	 115.45
      7	   1733	      1	 1732.0	  23.10	 115.45
      7	   1734	      1	 1733.0	  23.21	 115.45
      7	   1735	      1	 1734.0	  23.32	 115.45
      7	   1736	      1	 1735.0	  23.43	 115.45
      7	   1737	      1	 1736.0	  23.54	 115.45
      7	   1738	      1	 1737.0	  23.64	 115.45
      7	   1739	      1	 1738.0	  23.75	 115.45
      7	   1740	      1	 1739.0	  23.85	 115.45
      7	   1741	      1	 1740.0	  23.95	 115.45
      7	   1742	      1	 1741.0	  24.06	 115.45
      7	   1743	      1	 1742.0	  24.16	 115.45
      7	   1744	      1	 1743.0	  24.26	 115.45
      7	   1745	      1	 1744.0	  24.36	 115.45
      7	   1746	      1	 1745.0	  24.46	 115.45
      7	   1747	      1	 1746.0	  24.55	 115.45
      7	   1748	      1	 1747.0	  24.65	 115.45
      7	   1749	      1	 1748.0	  24.75	 115.45
      7	   1750	      1	 1749.0	  24.84	 115.45
      7	   1751	      1	 1750.0	  24.94	 115.45
      7	   1752	      1	 1751.0	  25.03	 115.45
      7	   1753	      1	 1752.0	  25.12	 115.45
      7	   1754	      1	 1753.0	  25.21	 115.45
      7	   1755	      1	 1754.0	  25.31	 115.45
      7	   1756	      1	 1755.0	  25.40	 115.45
      7	   1757	      1	 1756.0	  25.49	 115.45
      7	   1758	      1	 1757.0	  25.58	 115.45
      7	   1759	      1	 1758.0	  25.66	 115.45
      7	   1760	      1	 1759.0	  25.75	 115.45
      7	   1761	      1	 1760.0	  25.84	 115.45
      7	   1762	      1	 1761.0	  25.93	 115.45
      7	   1763	      1	 1762.0	  26.01	 115.45
      7	   1659	      2	 1658.0	   9.86	  10.17
      7	   1658	      2	 1657.0	  10.60	  11.11
      7	   1657	      2	 1656.0	  11.44	  13.05
      7	   1656	      2	 1655.0	  12.62	  17.59
      7	   1655	      2	 1654.0	  14.06	  45.56
      7	   1654	      2	 1653.0	  15.58	  23.74
      7	   1653	      2	 1652.0	  15.82	  15.82
      8	   1617	      1	 1616.0	  10.06	  10.27
      8	   1618	      1	 1617.0	  10.39	  11.93
      8	   1619	      1	 1618.0	  10.73	  17.37
      8	   1620	      1	 1619.0	  11.05	  41.76
      8	   1621	      1	 1620.0	  11.37	  14.59
      8	   1622	      1	 1621.0	  11.16	  11.16
      8	   1615	      2	 1614.0	  10.06	  12.52
      8	   1614	      2	 1613.0	  11.61	  24.37
      8	   1613	      2	 1612.0	  13.34	 115.45
      8	   1612	      2	 1611.0	  14.94	 115.45
      8	   1611	      2	 1610.0	  16.41	 115.45
      8	   1610	      2	 1609.0	  17.76	 115.45
      8	   1609	      2	 1608.0	  19.04	 115.45
      8	   1608	      2	 1607.0	  20.26	 115.45
      8	   1607	      2	 1606.0	  21.42	 115.45
      8	   1606	      2	 1605.0	  22.53	 115.45
      8	   1605	      2	 1604.0	  23.61	 115.45
      8	   1604	      2	 1603.0	  24.65	 115.45
      8	   1603	      2	 1602.0	  25.66	 115.45
      8	   1602	      2	 1601.0	  26.65	 115.45
      8	   1601	      2	 1600.0	  27.61	 115.45
      8	   1600	      2	 1599.0	  28.55	 115.45
      8	   1599	      2	 1598.0	  29.48	 115.45
      8	   1598	      2	 1597.0	  30.39	 115.45
      8	   1597	      2	 1596.0	  31.28	 115.45
      8	   1596	      2	 1595.0	  32.16	 115.45
      8	   1595	      2	 1594.0	  33.03	 115.45
      8	   1594	      2	 1593.0	  33.89	 115.45
      8	   1593	      2	 1592.0	  34.73	 115.45
      8	   1592	      2	 1591.0	  35.57	 115.45
      8	   1591	      2	 1590.0	  36.40	 115.45
      8	   1590	      2	 1589.0	  37.22	 115.45
      8	   1589	      2	 1588.0	  38.03	 115.45
      8	   1588	      2	 1587.0	  38.84	 115.45
      8	   1587	      2	 1586.0	  39.64	 115.45
      8	   1586	      2	 1585.0	  40.43	 115.45
      8	   1585	      2	 1584.0	  41.22	 115.45
      8	   1584	      2	 1583.0	  42.01	 115.45
      8	   1583	      2	 1582.0	  42.79	 115.45
      8	   1582	      2	 1581.0	  43.56	 115.45
      8	   1581	      2	 1580.0	  44.34	 115.45
      8	   1580	      2	 1579.0	  45.11	 115.45
      8	   1579	      2	 1578.0	  45.87	 115.45
      8	   1578	      2	 1577.0	  46.64	 115.45
      8	   1577	      2	 1576.0	  47.40	 115.45
      8	   1576	      2	 1575.0	  48.15	 115.45
      8	   1575	      2	 1574.0	  48.91	 115.45
      8	   1574	      2	 1573.0	  49.67	 115.45
      8	   1573	      2	 1572.0	  50.42	 115.45
      8	   1572	      2	 1571.0	  51.17	 115.45
      8	   1571	      2	 1570.0	  51.92	 115.45
      8	   1570	      2	 1569.0	  52.67	 115.45
      8	   1569	      2	 1568.0	  53.42	 115.45
      8	   1568	      2	 1567.0	  54.16	 115.45
      8	   1567	      2	 1566.0	  54.91	 115.45
      8	   1566	      2	 1565.0	  55.66	 101.50
      8	   1565	      2	 1564.0	  56.36	  58.84
      9	   1624	      1	 1623.0	  10.07	  10.09
      9	   1625	      1	 1624.0	  10.18	  10.72
      9	   1626	      1	 1625.0	  10.52	  12.09
      9	   1627	      1	 1626.0	  10.86	  14.94
      9	   1628	      1	 1627.0	  11.18	  23.10
      9	   1629	      1	 1628.0	  11.49	  51.34
      9	   1630	      1	 1629.0	  11.79	  19.09
      9	   1631	      1	 1630.0	  12.08	  14.64
      9	   1632	      1	 1631.0	  12.36	  13.05
      9	   1633	      1	 1632.0	  12.64	  12.78
      9	   1634	      1	 1633.0	  12.82	  13.66
      9	   1635	      1	 1634.0	  13.08	  16.22
      9	   1636	      1	 1635.0	  13.34	  24.29
      9	   1637	      1	 1636.0	  13.59	  52.88
      9	   1638	      1	 1637.0	  13.84	  18.86
      9	   1639	      1	 1638.0	  13.98	  13.98
      9	   1622	      2	 1621.0	  10.07	  11.16
      9	   1621	      2	 1620.0	  11.27	  14.59
     10	   1267	      1	 1266.0	  10.07	  10.10
     10	   1268	      1	 1267.0	  10.19	  10.58
     10	   1269	      1	 1268.0	  10.54	  11.40
     10	   1270	      1	 1269.0	  10.87	  12.51
     10	   1271	      1	 1270.0	  11.19	  13.73
     10	   1272	      1	 1271.0	  11.50	  15.15
     10	   1273	      1	 1272.0	  11.80	  17.30
     10	   1274	      1	 1273.0	  12.09	  20.89
     10	   1275	      1	 1274.0	  12.37	  28.27
     10	   1276	      1	 1275.0	  12.65	  59.17
     10	   1277	      1	 1276.0	  12.91	  57.60
     10	   1278	      1	 1277.0	  13.18	  30.77
     10	   1279	      1	 1278.0	  13.43	  24.48
     10	   1280	      1	 1279.0	  13.68	  21.95
     10	   1281	      1	 1280.0	  13.92	  21.16
     10	   1282	      1	 1281.0	  14.16	  21.46
     10	   1283	      1	 1282.0	  14.39	  22.46
     10	   1284	      1	 1283.0	  14.62	  24.34
     10	   1285	      1	 1284.0	  14.84	  27.63
     10	   1286	      1	 1285.0	  15.06	  33.83
     10	   1287	      1	 1286.0	  15.28	  49.36
     10	   1288	      1	 1287.0	  15.49	 115.45
     10	   1289	      1	 1288.0	  15.70	  63.63
     10	   1290	      1	 1289.0	  15.90	  38.40
     10	   1291	      1	 1290.0	  16.10	  30.40
     10	   1292	      1	 1291.0	  16.30	  26.57
     10	   1293	      1	 1292.0	  16.49	  24.56
     10	   1294	      1	 1293.0	  16.68	  23.70
     10	   1295	      1	 1294.0	  16.87	  23.93
     10	   1296	      1	 1295.0	  17.05	  25.85
     10	   1297	      1	 1296.0	  17.23	  30.35
     10	   1298	      1	 1297.0	  17.41	  41.36
     10	   1299	      1	 1298.0	  17.59	  93.18
     10	   1300	      1	 1299.0	  17.76	  79.34
     10	   1301	      1	 1300.0	  17.93	  43.46
     10	   1302	      1	 1301.0	  18.10	  35.79
     10	   1303	      1	 1302.0	  18.26	  35.64
     10	   1304	      1	 1303.0	  18.43	  60.22
     10	   1305	      1	 1304.0	  18.59	  53.74
     10	   1306	      1	 1305.0	  18.75	  26.47
     10	   1307	      1	 1306.0	  18.91	  20.26
     10	   1265	      2	 1264.0	  10.07	  13.01
     10	   1264	      2	 1263.0	  11.69	  89.69
     11	    776	      1	  775.0	  10.53	  10.85
     11	    777	      1	  776.0	  10.86	  11.68
     11	    778	      1	  777.0	  11.18	  13.24
     11	    779	      1	  778.0	  11.49	  16.23
     11	    780	      1	  779.0	  11.79	  23.69
     11	    781	      1	  780.0	  12.08	 115.45
     11	    782	      1	  781.0	  12.36	  25.92
     11	    783	      1	  782.0	  12.64	  18.95
     11	    784	      1	  783.0	  12.91	  16.91
     11	    785	      1	  784.0	  13.17	  16.97
     11	    786	      1	  785.0	  13.42	  18.91
     11	    787	      1	  786.0	  13.67	  24.53
