Format,OpenLAP Export
Venue,2019 Endurance
Vehicle,FSAE Car
Driver,OpenLap
Device
Comment
Date,20/10/2021
Time,12:40:14
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


10.013454,0.480000,115.452538,0.000000,23.502163,0.000000,2.501017,0.000000,2.501017,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-290.696930,-301.463470,929.460876,-2.743197,-2452.500000,-2743.196777,247.887222,91.810089,24271.488281,2524.512207,1.000000,0.000000,11385.633789,11385.633789
10.485594,0.500000,115.452538,0.000000,23.552299,0.000000,2.495510,0.000000,2.495510,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-291.939880,-302.752472,929.374390,-2.744440,-2452.500000,-2744.439941,247.864136,91.801529,24320.992188,2529.897461,1.000000,0.000000,11873.132813,11873.132813
10.957731,0.520000,115.452538,0.000000,23.602434,0.000000,2.490003,0.000000,2.490003,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-293.182831,-304.041473,929.287781,-2.745683,-2452.500000,-2745.682861,247.841034,91.792976,24370.496094,2535.282715,1.000000,0.000000,12360.629883,12360.629883
11.431787,0.540000,115.452538,0.000000,23.652355,0.000000,2.484498,0.000000,2.484498,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-294.425568,-305.330200,929.201599,-2.746926,-2452.500000,-2746.925537,247.818054,91.784470,24419.769531,2540.645020,1.000000,0.000000,12850.021484,12850.021484
11.906029,0.560000,115.452538,0.000000,23.702255,0.000000,2.478993,0.000000,2.478993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-295.668243,-306.618927,929.115479,-2.748168,-2452.500000,-2748.168213,247.795090,91.775955,24469.023438,2546.005371,1.000000,0.000000,13339.596680,13339.596680
12.381944,0.580000,115.452538,0.000000,23.751968,0.000000,2.473491,0.000000,2.473491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-296.910675,-307.907379,929.029663,-2.749411,-2452.500000,-2749.410645,247.772186,91.767487,24518.078125,2551.345215,1.000000,0.000000,13830.822266,13830.822266
12.858273,0.600000,115.452538,0.000000,23.801638,0.000000,2.467990,0.000000,2.467990,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-298.153046,-309.195770,928.943848,-2.750653,-2452.500000,-2750.653076,247.749329,91.759010,24567.082031,2556.680664,1.000000,0.000000,14322.456055,14322.456055
13.336053,0.620000,115.452538,0.000000,23.851139,0.000000,2.462491,0.000000,2.462491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.395111,-310.483826,928.858398,-2.751895,-2452.500000,-2751.895020,247.726532,91.750572,24615.914063,2561.998047,1.000000,0.000000,14815.521484,14815.521484
13.814446,0.640000,115.452538,0.000000,23.900572,0.000000,2.456993,0.000000,2.456993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-300.637024,-311.771729,928.773071,-2.753137,-2452.500000,-2753.136963,247.703781,91.742142,24664.669922,2567.307617,1.000000,0.000000,15309.193359,15309.193359
14.294098,0.660000,115.452538,0.000000,23.949867,0.000000,2.451497,0.000000,2.451497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-301.878662,-313.059357,928.688049,-2.754379,-2452.500000,-2754.378662,247.681091,91.733734,24713.273438,2572.602539,1.000000,0.000000,15804.101563,15804.101563
14.774539,0.680000,115.452538,0.000000,23.999069,0.000000,2.446002,0.000000,2.446002,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-303.120117,-314.346802,928.603027,-2.755620,-2452.500000,-2755.620117,247.658417,91.725342,24761.775391,2577.887695,1.000000,0.000000,16299.792969,16299.792969
15.256060,0.700000,115.452538,0.000000,24.048147,0.000000,2.440510,0.000000,2.440510,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-304.361267,-315.633911,928.518311,-2.756861,-2452.500000,-2756.861084,247.635818,91.716972,24810.148438,2583.159668,1.000000,0.000000,16796.544922,16796.544922
15.738534,0.720000,115.452538,0.000000,24.097118,0.000000,2.435019,0.000000,2.435019,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-305.602142,-316.920746,928.433777,-2.758102,-2452.500000,-2758.102295,247.613281,91.708618,24858.410156,2588.419922,1.000000,0.000000,17294.236328,17294.236328
16.221928,0.740000,115.350731,0.000000,24.145987,-0.016859,2.429531,-0.408398,2.567139,1.000000,0.000000,0.000000,-0.171983,-0.063697,-0.024232,-306.842712,-318.207275,928.349426,-2.759343,-2452.500000,-2759.342773,247.590790,91.700287,24906.556641,2593.668945,1.000000,0.000000,17792.835938,17792.835938
16.706413,0.760000,115.128479,0.000000,24.194727,-0.053663,2.424045,-1.299958,2.862059,1.000000,0.000000,0.000000,-0.547434,-0.202753,-0.077134,-308.082947,-319.493439,928.265259,-2.760583,-2452.500000,-2760.583008,247.568344,91.691978,24954.574219,2598.904785,1.000000,0.000000,18292.507813,18292.507813
17.191685,0.780000,115.081741,0.000000,24.243380,-0.068845,2.418561,-1.668466,2.953955,1.000000,0.000000,0.000000,-0.701916,-0.259969,-0.098999,-309.322906,-320.779327,928.181274,-2.761823,-2452.500000,-2761.822754,247.545944,91.683685,25002.494141,2604.130859,1.000000,0.000000,18792.955078,18792.955078
17.678165,0.800000,115.304901,0.000000,24.291893,-0.050773,2.413079,-1.232558,2.733613,1.000000,0.000000,0.000000,-0.516567,-0.191321,-0.073134,-310.562439,-322.064758,928.097534,-2.763062,-2452.500000,-2763.062500,247.523605,91.675415,25050.263672,2609.341797,1.000000,0.000000,19294.593750,19294.593750
18.165314,0.820000,115.452538,0.000000,24.340330,-0.021871,2.407604,-0.530942,2.632599,1.000000,0.000000,0.000000,-0.222507,-0.082410,-0.031504,-311.801727,-323.349945,928.015259,-2.764302,-2452.500000,-2764.302002,247.501678,91.667282,25097.990234,2614.544922,1.000000,0.000000,19796.890625,19796.890625
18.653769,0.840000,115.452538,0.000000,24.388618,0.028201,2.402143,0.690069,2.764841,1.000000,0.000000,0.000000,0.284054,0.105205,0.040946,-313.040527,-324.634644,927.935913,-2.765541,-2452.500000,-2765.540527,247.480499,91.659439,25145.625000,2619.731689,1.000000,0.000000,20300.476563,20300.476563
19.142797,0.860000,111.970818,0.000000,24.436838,0.072105,2.396686,1.762720,2.998552,1.000000,0.000000,0.000000,0.727164,0.269320,0.104592,-314.279114,-325.919098,927.857422,-2.766779,-2452.500000,-2766.779053,247.459564,91.651688,25193.212891,2624.911621,1.000000,0.000000,20804.628906,20804.628906
19.633213,0.880000,100.013321,0.000000,24.484901,0.100995,2.391240,2.474195,3.479275,1.000000,0.000000,0.000000,1.015807,0.376225,0.146807,-315.517090,-327.202942,927.780884,-2.768017,-2452.500000,-2768.017090,247.439148,91.644127,25240.679688,2630.073975,1.000000,0.000000,21310.152344,21310.152344
